query_id,subject_id,identity_percent,alignment_length,evalue,bitscore,query_coverage,subject_coverage,mismatch,gapopen,qstart,qend,sstart,send,qlen,slen,refined_identity,refined_length,is_refined,annotation_confidence,rejection_reason
NC_007373.1_predicted_orf_1,sp|Q2VNC3|PB2_I78A8,98.2,759,0.0,1460.0,100.0,100.0,14,0,1,759,1,759,759,759,98.2,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|Q6XTL0|PB2_I69A0,97.6,759,0.0,1459.0,100.0,100.0,18,0,1,759,1,759,759,759,97.6,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|Q91MB1|PB2_I68A4,97.6,759,0.0,1459.0,100.0,100.0,18,0,1,759,1,759,759,759,97.6,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|P26108|PB2_I68A5,97.6,759,0.0,1457.0,100.0,100.0,18,0,1,759,1,759,759,759,97.6,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|Q6XU90|PB2_I67A0,97.6,759,0.0,1457.0,100.0,100.0,18,0,1,759,1,759,759,759,97.6,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|P03429|PB2_I68A6,97.5,759,0.0,1457.0,100.0,100.0,19,0,1,759,1,759,759,759,97.5,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|Q9EA38|PB2_I77A4,97.8,759,0.0,1456.0,100.0,100.0,17,0,1,759,1,759,759,759,97.8,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|P26124|PB2_I57A1,97.4,759,0.0,1456.0,100.0,100.0,20,0,1,759,1,759,759,759,97.4,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|P26125|PB2_I57A2,97.4,759,0.0,1456.0,100.0,100.0,20,0,1,759,1,759,759,759,97.4,759,0,0.0,Alternative match (lower alignment ranking).
NC_007373.1_predicted_orf_1,sp|Q1K9Q6|PB2_I57A0,97.2,759,0.0,1455.0,100.0,100.0,21,0,1,759,1,759,759,759,97.2,759,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P16507|RDRP_I88A3,98.8,757,0.0,1480.0,100.0,100.0,9,0,1,757,1,757,757,757,98.8,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q2RCG8|RDRP_I80A4,98.8,757,0.0,1480.0,100.0,100.0,9,0,1,757,1,757,757,757,98.8,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q38SQ0|RDRP_I83A8,98.8,757,0.0,1480.0,100.0,100.0,9,0,1,757,1,757,757,757,98.8,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q1PUD1|RDRP_I73A5,98.5,757,0.0,1477.0,100.0,100.0,11,0,1,757,1,757,757,757,98.5,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q30NP3|RDRP_I75A0,98.5,757,0.0,1477.0,100.0,100.0,11,0,1,757,1,757,757,757,98.5,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q2ICQ2|RDRP_I72A4,98.4,757,0.0,1477.0,100.0,100.0,12,0,1,757,1,757,757,757,98.4,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q463W7|RDRP_I72A3,98.4,757,0.0,1477.0,100.0,100.0,12,0,1,757,1,757,757,757,98.4,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q1K9E3|RDRP_I72A2,98.4,757,0.0,1476.0,100.0,100.0,12,0,1,757,1,757,757,757,98.4,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P18882|RDRP_I79A4,98.4,757,0.0,1476.0,100.0,100.0,12,0,1,757,1,757,757,757,98.4,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q2RF98|RDRP_I76A6,98.4,757,0.0,1476.0,100.0,100.0,12,0,1,757,1,757,757,757,98.4,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q2VNC5|RDRP_I78A8,98.3,757,0.0,1476.0,100.0,99.87,13,0,1,757,1,757,757,758,98.3,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q2VNE5|RDRP_I78A7,98.3,757,0.0,1476.0,100.0,99.87,13,0,1,757,1,757,757,758,98.3,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q6XT02|RDRP_I70A0,98.0,757,0.0,1472.0,100.0,100.0,15,0,1,757,1,757,757,757,98.0,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q910D6|RDRP_I68A4,98.0,757,0.0,1472.0,100.0,100.0,15,0,1,757,1,757,757,757,98.0,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P31341|RDRP_I75A3,98.2,757,0.0,1471.0,100.0,100.0,14,0,1,757,1,757,757,757,98.2,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P03432|RDRP_I68A6,97.9,757,0.0,1471.0,100.0,100.0,16,0,1,757,1,757,757,757,97.9,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q3YPY7|RDRP_I71A1,97.9,757,0.0,1471.0,100.0,100.0,16,0,1,757,1,757,757,757,97.9,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q20NV3|RDRP_I80AD,97.6,757,0.0,1471.0,100.0,100.0,18,0,1,757,1,757,757,757,97.6,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P16508|RDRP_I78A3,97.8,757,0.0,1470.0,100.0,100.0,17,0,1,757,1,757,757,757,97.8,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q6XT06|RDRP_I69A0,97.8,757,0.0,1469.0,100.0,100.0,17,0,1,757,1,757,757,757,97.8,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P16503|RDRP_I77AF,97.6,757,0.0,1469.0,100.0,100.0,18,0,1,757,1,757,757,757,97.6,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P16513|RDRP_I80A8,97.6,757,0.0,1469.0,100.0,100.0,18,0,1,757,1,757,757,757,97.6,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|Q0A2D9|RDRP_I66A0,97.6,757,0.0,1469.0,100.0,100.0,18,0,1,757,1,757,757,757,97.6,757,0,0.0,Alternative match (lower alignment ranking).
NC_007372.1_predicted_orf_2,sp|P16511|RDRP_I57A5,97.5,757,0.0,1468.0,100.0,100.0,19,0,1,757,1,757,757,757,97.5,757,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q38SQ1|PA_I83A8,98.3,716,0.0,1426.0,100.0,100.0,12,0,1,716,1,716,716,716,98.3,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q2RCG9|PA_I80A4,98.0,716,0.0,1423.0,100.0,100.0,14,0,1,716,1,716,716,716,98.0,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q2RF99|PA_I76A6,97.9,716,0.0,1422.0,100.0,100.0,15,0,1,716,1,716,716,716,97.9,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q30NP4|PA_I75A0,97.9,716,0.0,1422.0,100.0,100.0,15,0,1,716,1,716,716,716,97.9,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q2VNC6|PA_I78A8,97.9,716,0.0,1422.0,100.0,100.0,15,0,1,716,1,716,716,716,97.9,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q2VNE6|PA_I78A7,97.9,716,0.0,1422.0,100.0,100.0,15,0,1,716,1,716,716,716,97.9,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q2ICQ3|PA_I72A4,97.8,716,0.0,1420.0,100.0,100.0,16,0,1,716,1,716,716,716,97.8,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q463W8|PA_I72A3,97.8,716,0.0,1420.0,100.0,100.0,16,0,1,716,1,716,716,716,97.8,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|P31343|PA_I75A3,97.8,716,0.0,1420.0,100.0,100.0,16,0,1,716,1,716,716,716,97.8,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q1PUD2|PA_I73A5,97.6,716,0.0,1420.0,100.0,100.0,17,0,1,716,1,716,716,716,97.6,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q6XTB1|PA_I70A0,97.6,716,0.0,1419.0,100.0,100.0,17,0,1,716,1,716,716,716,97.6,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q1K9E2|PA_I72A2,97.5,716,0.0,1419.0,100.0,100.0,18,0,1,716,1,716,716,716,97.5,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q6XTB6|PA_I69A0,97.5,716,0.0,1419.0,100.0,100.0,18,0,1,716,1,716,716,716,97.5,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q3YPY8|PA_I71A1,97.3,716,0.0,1417.0,100.0,100.0,19,0,1,716,1,716,716,716,97.3,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q9EA39|PA_I77A4,97.3,716,0.0,1414.0,100.0,100.0,19,0,1,716,1,716,716,716,97.3,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q6XU35|PA_I67A0,97.3,716,0.0,1413.0,100.0,100.0,19,0,1,716,1,716,716,716,97.3,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|P13170|PA_I68A5,97.1,716,0.0,1410.0,100.0,100.0,21,0,1,716,1,716,716,716,97.1,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|P03434|PA_I68A6,97.1,716,0.0,1410.0,100.0,100.0,21,0,1,716,1,716,716,716,97.1,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q91MA9|PA_I68A4,96.9,716,0.0,1409.0,100.0,100.0,22,0,1,716,1,716,716,716,96.9,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|A4U7B3|PA_I51A0,96.5,716,0.0,1404.0,100.0,100.0,25,0,1,716,1,716,716,716,96.5,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q1WP02|PA_I77AB,96.5,716,0.0,1404.0,100.0,100.0,25,0,1,716,1,716,716,716,96.5,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|Q1K9Q4|PA_I57A0,96.5,716,0.0,1402.0,100.0,100.0,25,0,1,716,1,716,716,716,96.5,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|P21427|PA_I60A0,96.4,716,0.0,1402.0,100.0,100.0,26,0,1,716,1,716,716,716,96.4,716,0,0.0,Alternative match (lower alignment ranking).
NC_007371.1_predicted_orf_1,sp|A4K150|PA_I54A2,96.2,716,0.0,1402.0,100.0,100.0,27,0,1,716,1,716,716,716,96.2,716,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q38SQ8|HEMA_I83A8,89.4,566,0.0,996.0,100.0,100.0,60,0,1,566,1,566,566,566,89.4,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q2RCH5|HEMA_I80A4,89.8,566,0.0,993.0,100.0,100.0,58,0,1,566,1,566,566,566,89.8,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q2VND2|HEMA_I78A8,88.9,566,0.0,989.0,100.0,100.0,63,0,1,566,1,566,566,566,88.9,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q2VNF2|HEMA_I78A7,88.9,566,0.0,988.0,100.0,100.0,63,0,1,566,1,566,566,566,88.9,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03440|HEMA_I77A8,89.0,566,0.0,986.0,100.0,100.0,62,0,1,566,1,566,566,566,89.0,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P26139|HEMA_I77A4,88.3,566,0.0,980.0,100.0,100.0,66,0,1,566,1,566,566,566,88.3,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q2RFA5|HEMA_I76A6,88.3,566,0.0,979.0,100.0,100.0,66,0,1,566,1,566,566,566,88.3,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q30NQ1|HEMA_I75A0,86.9,566,0.0,978.0,100.0,100.0,74,0,1,566,1,566,566,566,86.9,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03435|HEMA_I75A3,88.0,567,0.0,973.0,100.0,100.0,67,1,1,566,1,567,566,567,88.0,567,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q1PUD9|HEMA_I73A5,87.8,566,0.0,972.0,100.0,100.0,69,0,1,566,1,566,566,566,87.8,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P12589|HEMA_I86A1,89.8,550,0.0,971.0,97.17,100.0,56,0,17,566,1,550,566,550,89.8,550,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03439|HEMA_I72A3,87.6,566,0.0,970.0,100.0,100.0,70,0,1,566,1,566,566,566,87.6,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q2ICR0|HEMA_I72A4,87.6,566,0.0,970.0,100.0,100.0,70,0,1,566,1,566,566,566,87.6,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P19106|HEMA_I72A2,87.5,566,0.0,968.0,100.0,100.0,71,0,1,566,1,566,566,566,87.5,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03449|HEMA_I71A1,86.6,566,0.0,960.0,100.0,100.0,76,0,1,566,1,566,566,566,86.6,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q91MA7|HEMA_I68A4,86.2,566,0.0,954.0,100.0,100.0,78,0,1,566,1,566,566,566,86.2,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03436|HEMA_I68A6,86.0,566,0.0,952.0,100.0,100.0,79,0,1,566,1,566,566,566,86.0,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03437|HEMA_I68A0,85.9,566,0.0,952.0,100.0,100.0,80,0,1,566,1,566,566,566,85.9,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03442|HEMA_I63A3,85.9,566,0.0,951.0,100.0,100.0,80,0,1,566,1,566,566,566,85.9,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03438|HEMA_I000X,85.7,566,0.0,951.0,100.0,100.0,81,0,1,566,1,566,566,566,85.7,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P03441|HEMA_I79A0,88.7,550,0.0,950.0,97.17,100.0,62,0,17,566,1,550,566,550,88.7,550,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P12583|HEMA_I80A6,85.3,566,0.0,946.0,100.0,100.0,83,0,1,566,1,566,566,566,85.3,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|P26141|HEMA_I84A5,80.6,566,0.0,943.0,100.0,100.0,110,0,1,566,1,566,566,566,80.6,566,0,0.0,Alternative match (lower alignment ranking).
NC_007366.1_predicted_orf_1,sp|Q03909|HEMA_I89A7,85.7,565,0.0,936.0,99.82,98.95,81,0,1,565,6,570,566,571,85.7,565,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q08036|NCAP_I80A4,96.4,498,0.0,956.0,100.0,100.0,18,0,1,498,1,498,498,498,96.4,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|O91743|NCAP_I93A0,96.2,498,0.0,954.0,100.0,100.0,19,0,1,498,1,498,498,498,96.2,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q07546|NCAP_I86A1,96.2,498,0.0,954.0,100.0,100.0,19,0,1,498,1,498,498,498,96.2,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q08034|NCAP_I78A7,96.2,498,0.0,953.0,100.0,100.0,19,0,1,498,1,498,498,498,96.2,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q08035|NCAP_I78A8,96.2,498,0.0,953.0,100.0,100.0,19,0,1,498,1,498,498,498,96.2,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P18072|NCAP_I77AH,96.2,498,0.0,952.0,100.0,100.0,19,0,1,498,1,498,498,498,96.2,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q07548|NCAP_I80A3,96.0,498,0.0,952.0,100.0,100.0,20,0,1,498,1,498,498,498,96.0,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q07552|NCAP_I80A0,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69289|NCAP_I89A0,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69290|NCAP_I89A1,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69291|NCAP_I89A2,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69292|NCAP_I89A3,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69293|NCAP_I87A2,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69294|NCAP_I85A0,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69295|NCAP_I88A3,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P69296|NCAP_I89A4,95.8,498,0.0,951.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q07545|NCAP_I88A2,95.8,498,0.0,950.0,100.0,100.0,21,0,1,498,1,498,498,498,95.8,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q08033|NCAP_I76A6,95.6,498,0.0,950.0,100.0,100.0,22,0,1,498,1,498,498,498,95.6,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P06827|NCAP_I72A2,95.6,498,0.0,949.0,100.0,100.0,22,0,1,498,1,498,498,498,95.6,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q07550|NCAP_I87A0,95.6,498,0.0,949.0,100.0,100.0,22,0,1,498,1,498,498,498,95.6,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q08042|NCAP_I90A0,95.6,498,0.0,949.0,100.0,100.0,22,0,1,498,1,498,498,498,95.6,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P16314|NCAP_I79A4,95.4,498,0.0,948.0,100.0,100.0,23,0,1,498,1,498,498,498,95.4,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|Q08028|NCAP_I75A0,95.4,498,0.0,948.0,100.0,100.0,23,0,1,498,1,498,498,498,95.4,498,0,0.0,Alternative match (lower alignment ranking).
NC_007369.1_predicted_orf_3,sp|P18070|NCAP_I78A6,95.2,498,0.0,947.0,100.0,100.0,24,0,1,498,1,498,498,498,95.2,498,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|O91744|NRAM_I93A0,92.1,469,0.0,907.0,100.0,100.0,37,0,1,469,1,469,469,469,92.1,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q38SQ5|NRAM_I83A8,91.7,469,0.0,901.0,100.0,100.0,39,0,1,469,1,469,469,469,91.7,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q2RCH3|NRAM_I80A4,91.0,469,0.0,897.0,100.0,100.0,42,0,1,469,1,469,469,469,91.0,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|P06818|NRAM_I79A0,90.6,469,0.0,892.0,100.0,100.0,44,0,1,469,1,469,469,469,90.6,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q75VQ0|NRAM_I77AH,90.6,469,0.0,890.0,100.0,100.0,44,0,1,469,1,469,469,469,90.6,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q09105|NRAM_I76AB,90.2,469,0.0,889.0,100.0,100.0,46,0,1,469,1,469,469,469,90.2,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q2RFA3|NRAM_I76A6,90.2,469,0.0,888.0,100.0,100.0,46,0,1,469,1,469,469,469,90.2,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q2VNF0|NRAM_I78A7,90.0,469,0.0,886.0,100.0,100.0,47,0,1,469,1,469,469,469,90.0,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|P03475|NRAM_I72A3,89.8,469,0.0,885.0,100.0,100.0,48,0,1,469,1,469,469,469,89.8,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|P0DOF6|NRAM_I72A2,89.8,469,0.0,885.0,100.0,100.0,48,0,1,469,1,469,469,469,89.8,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q2ICQ7|NRAM_I72A4,89.8,469,0.0,885.0,100.0,100.0,48,0,1,469,1,469,469,469,89.8,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|P03482|NRAM_I75A3,90.0,469,0.0,884.0,100.0,100.0,47,0,1,469,1,469,469,469,90.0,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q30NP8|NRAM_I75A0,89.8,469,0.0,884.0,100.0,100.0,48,0,1,469,1,469,469,469,89.8,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q2VND0|NRAM_I78A8,89.6,469,0.0,884.0,100.0,100.0,49,0,1,469,1,469,469,469,89.6,469,0,0.0,Alternative match (lower alignment ranking).
NC_007368.1_predicted_orf_1,sp|Q9EA42|NRAM_I77A4,89.6,469,0.0,884.0,100.0,100.0,49,0,1,469,1,469,469,469,89.6,469,0,0.0,Alternative match (lower alignment ranking).
