query_id,subject_id,identity_percent,alignment_length,evalue,bitscore,query_coverage,subject_coverage,mismatch,gapopen,qstart,qend,sstart,send,qlen,slen,rejection_reason
ENA|EF467817|EF467817.1_predicted_orf_1,sp|P11618|NS1_I83A1,93.0,230,1.04e-153,425.0,100.0,97.05,16,0,1,230,1,230,230,237,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|Q0HD54|NS1_I40A0,93.0,230,1.04e-153,425.0,100.0,97.05,16,0,1,230,1,230,230,237,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|A4GCK3|NS1_I80AA,92.6,230,2.99e-153,424.0,100.0,97.05,17,0,1,230,1,230,230,237,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|A4U6V8|NS1_I45A0,93.5,230,6.66e-153,423.0,100.0,100.0,15,0,1,230,1,230,230,230,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|Q9YPE8|NS1_I82A3,93.9,230,1.91e-152,422.0,100.0,100.0,14,0,1,230,1,230,230,230,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|Q2VC87|NS1_I80A2,93.5,230,1.91e-152,422.0,100.0,100.0,15,0,1,230,1,230,230,230,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|P69252|NS1_I76A0,93.5,230,2.71e-152,421.0,100.0,100.0,15,0,1,230,1,230,230,230,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_1,sp|P69417|NS1_I78A3,93.5,230,2.71e-152,421.0,100.0,100.0,15,0,1,230,1,230,230,230,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q76MT9|NEP_I000X,100.0,113,4.2e-74,215.0,91.87,93.39,0,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|P03508|NEP_I34A1,99.1,113,4.9e-73,212.0,91.87,93.39,1,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|B4URE1|NEP_I06A0,99.1,113,4.9e-73,212.0,91.87,93.39,1,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4GCJ1|NEP_I36A0,96.5,113,1.64e-71,208.0,91.87,93.39,4,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q0HD55|NEP_I40A0,95.6,113,1.92e-70,206.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4GCL3|NEP_I43A0,95.6,113,5.49e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4U6V7|NEP_I45A0,95.6,113,5.49e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4K148|NEP_I54A2,95.6,113,7.81e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4U7B1|NEP_I51A0,95.6,113,7.81e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|P69259|NEP_I60A0,95.6,113,7.81e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|P69260|NEP_I57A1,95.6,113,7.81e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q1K9P8|NEP_I57A0,95.6,113,7.81e-70,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q6XTC3|NEP_I68A5,95.6,113,1.11e-69,204.0,91.87,93.39,5,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4GBY2|NEP_I77AA,94.7,113,2.24e-69,203.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4GCM4|NEP_I35A3,94.7,113,2.24e-69,203.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|P03504|NEP_I77AB,94.7,113,2.24e-69,203.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q89733|NEP_I33A0,94.7,113,2.24e-69,203.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|A4GCK2|NEP_I80AA,94.7,113,3.18e-69,202.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|P69266|NEP_I57A2,94.7,113,3.18e-69,202.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|P69267|NEP_I57A3,94.7,113,3.18e-69,202.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q6XTK1|NEP_I57A5,94.7,113,3.18e-69,202.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q0A463|NEP_I68A3,94.7,113,4.52e-69,202.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q67255|NEP_I72A5,94.7,113,4.52e-69,202.0,91.87,93.39,6,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
ENA|EF467817|EF467817.1_predicted_orf_5,sp|Q6XTD9|NEP_I67A0,93.8,113,4.52e-69,202.0,91.87,93.39,7,0,11,123,9,121,123,121,Alternative match (lower alignment ranking).
